company,opportunity_value,old_status_label,new_status_label,status_change_date,lead_created_date,current_lead_status,current_lead_status_date,current_opp_status,current_opp_status_date,billing_period_unit,billing_period
company759,79,SD - Engaged,AE - Qualified,2019-04-15 14:00:26,2019-04-04 12:54:40,Qualified,2019-04-15 14:00:35,AE - Qualified,2019-04-15 14:00:26,year,1
company761,19,AE - Qualified,Opp - Lost,2018-03-14 08:26:18,2018-02-16 15:49:25,Lost,2018-03-14 8:26:25,Opp - Lost,2018-03-14 08:26:18,month,5
company762,180,AE - Qualified,Opp - Lost,2018-06-13 13:45:18,2018-04-06 07:52:51,Disqualified,2018-10-30 8:55:48,Opp - Lost,2018-06-13 13:45:18,year,1
company763,65,AE - Qualified,Confirmed,2018-05-22 09:19:34,2018-04-13 09:52:08,Customer,2018-05-23 13:13:24,Paying,2018-06-19 14:28:04,month,1
company763,65,Confirmed,Paying,2018-06-19 14:28:04,2018-04-13 09:52:08,Customer,2018-05-23 13:13:24,Paying,2018-06-19 14:28:04,month,9
company765,71,AE - Qualified,Opp - Lost,2019-03-08 15:40:11,2019-02-19 14:03:52,Lost,2019-03-08 15:40:15,Opp - Lost,2019-03-08 15:40:11,month,1
company766,115,AE - Qualified,Confirmed,2017-05-12 15:12:04,2017-03-22 13:36:33,Customer,2017-05-15 9:16:13,Paying,2017-06-10 22:29:30,year,1
company766,115,Confirmed,Paying,2017-06-10 22:29:30,2017-03-22 13:36:33,Customer,2017-05-15 9:16:13,Paying,2017-06-10 22:29:30,year,1
company768,91,MR - Qualification,AE - Qualified,2018-11-14 17:10:04,2018-11-09 11:39:51,Lost,2019-04-25 14:00:21,Opp - Lost,2019-04-25 14:00:25,year,1
company768,91,AE - Qualified,Opp - Lost,2019-04-25 14:00:25,2018-11-09 11:39:51,Lost,2019-04-25 14:00:21,Opp - Lost,2019-04-25 14:00:25,year,1
company770,17,AE - Qualified,Opp - Lost,2017-02-09 12:20:57,2016-12-08 14:32:07,Disqualified,2018-08-31 14:26:40,Opp - Lost,2017-02-09 12:20:57,month,2
company771,145,AE - Qualified,Confirmed,2017-11-21 16:29:25,2017-11-20 15:52:25,Customer,2017-11-21 16:29:28,Paying,2017-12-18 11:10:51,year,1
company771,145,Confirmed,Paying,2017-12-18 11:10:51,2017-11-20 15:52:25,Customer,2017-11-21 16:29:28,Paying,2017-12-18 11:10:51,year,1
company773,29,AE - Qualified,Opp - Lost,2018-02-07 16:36:40,2018-01-04 09:55:30,Lost,2018-02-07 16:36:35,Opp - Lost,2018-02-07 16:36:40,month,5
company774,35,Confirmed,Paying,2018-06-26 18:14:39,2018-06-07 12:13:20,Customer,2018-06-07 12:13:29,Paying,2018-06-26 18:14:39,month,6
company775,92,MR - Qualification,AE - Qualified,2018-08-14 14:03:31,2018-08-14 07:18:48,Customer,2018-10-22 14:38:47,Paying,2018-11-15 11:32:39,year,1
company775,92,AE - Qualified,Confirmed,2018-10-22 14:38:54,2018-08-14 07:18:48,Customer,2018-10-22 14:38:47,Paying,2018-11-15 11:32:39,year,1
company775,92,Confirmed,Paying,2018-11-15 11:32:39,2018-08-14 07:18:48,Customer,2018-10-22 14:38:47,Paying,2018-11-15 11:32:39,year,1
company778,251,MR - Qualification,AE - Qualified,2019-03-20 09:05:24,2019-03-04 10:15:40,Qualified,2019-03-20 9:04:52,AE - Qualified,2019-03-20 09:05:24,year,1
company779,1408,MR - Qualification,Opp - Lost,2019-03-28 10:58:09,2019-02-28 10:42:59,Disqualified,2019-03-28 10:58:02,Opp - Lost,2019-03-28 10:58:09,year,1
company780,88,AE - Qualified,Confirmed,2016-09-27 16:15:37,2016-08-15 14:18:14,Customer,2016-10-04 7:10:18,Paying,2017-01-20 13:31:16,year,1
company780,88,Confirmed,Paying,2017-01-20 13:31:16,2016-08-15 14:18:14,Customer,2016-10-04 7:10:18,Paying,2017-01-20 13:31:16,year,1
company782,441,MR - Qualification,AE - Qualified,2018-11-23 15:14:09,2018-11-20 10:28:57,Qualified,2018-11-23 15:13:58,AE - Qualified,2018-11-23 15:14:09,year,1
company783,292,SD - Interested,AE - Qualified,2019-03-04 09:17:28,2018-09-27 11:58:17,Lost,2019-03-06 14:12:07,Opp - Lost,2019-03-06 14:11:02,year,1
company783,292,AE - Qualified,Opp - Lost,2019-03-06 14:11:02,2018-09-27 11:58:17,Lost,2019-03-06 14:12:07,Opp - Lost,2019-03-06 14:11:02,year,1
company785,33,AE - Qualified,Confirmed,2016-12-06 14:16:08,2016-11-09 13:00:46,Customer,2016-12-06 9:01:16,Paying,2017-01-25 08:24:41,month,6
company785,33,Confirmed,Paying,2017-01-25 08:24:41,2016-11-09 13:00:46,Customer,2016-12-06 9:01:16,Paying,2017-01-25 08:24:41,month,11
company787,115,SD - Interested,SD - Engaged,2018-09-13 13:45:00,2018-09-06 16:08:44,Customer,2018-11-09 16:01:05,Paying,2019-02-27 08:02:02,year,1
company787,115,SD - Engaged,AE - Qualified,2018-09-21 07:02:21,2018-09-06 16:08:44,Customer,2018-11-09 16:01:05,Paying,2019-02-27 08:02:02,year,1
company787,115,AE - Qualified,Confirmed,2018-11-09 15:48:29,2018-09-06 16:08:44,Customer,2018-11-09 16:01:05,Paying,2019-02-27 08:02:02,year,1
company787,115,Confirmed,Paying,2019-02-27 08:02:02,2018-09-06 16:08:44,Customer,2018-11-09 16:01:05,Paying,2019-02-27 08:02:02,year,1
company791,33,AE - Qualified,AE - Negotiation,2018-08-02 11:54:06,2018-07-25 07:11:04,Customer,2018-08-17 13:04:49,Confirmed,2018-08-17 13:05:09,month,7
company791,33,AE - Negotiation,Confirmed,2018-08-17 13:05:09,2018-07-25 07:11:04,Customer,2018-08-17 13:04:49,Confirmed,2018-08-17 13:05:09,month,10
company793,388,MR - Qualification,Opp - Lost,2018-12-14 16:19:19,2018-10-09 11:02:39,Disqualified,2018-12-14 16:19:11,Opp - Lost,2018-12-14 16:19:19,year,1
company794,204,AE - Qualified,Opp - Lost,2017-01-17 12:21:37,2016-11-16 16:30:18,Not Responding,2019-03-27 13:13:52,Opp - Lost,2017-01-17 12:21:37,year,1
company795,581,MR - Qualification,Opp - Lost,2018-12-12 14:30:13,2018-11-13 15:18:21,LCI,2019-05-09 13:55:44,Opp - Lost,2018-12-12 14:30:13,year,1
company796,581,MR - Qualification,AE - Qualified,2018-09-27 13:17:43,2018-09-20 13:36:41,Lost,2019-04-02 7:50:54,Opp - Lost,2019-04-02 07:51:04,year,1
company796,581,AE - Qualified,Opp - Lost,2019-04-02 07:51:04,2018-09-20 13:36:41,Lost,2019-04-02 7:50:54,Opp - Lost,2019-04-02 07:51:04,year,1
company798,38,AE - Qualified,Confirmed,2018-06-25 11:44:11,2018-06-22 09:57:03,Customer,2018-06-25 11:44:17,Paying,2018-06-26 18:15:32,month,9
company798,38,Confirmed,Paying,2018-06-26 18:15:32,2018-06-22 09:57:03,Customer,2018-06-25 11:44:17,Paying,2018-06-26 18:15:32,month,8
company800,109,AE - Qualified,Opp - Lost,2018-08-02 09:53:52,2018-07-04 15:33:47,Not Interested,2018-09-06 13:04:04,Opp - Lost,2018-08-02 09:53:52,year,1
company801,61,AE - Qualified,Confirmed,2016-06-27 14:44:20,2016-06-27 14:10:01,Customer,2016-06-27 15:08:45,Paying,2017-01-20 13:30:29,month,11
company801,61,Confirmed,Paying,2017-01-20 13:30:29,2016-06-27 14:10:01,Customer,2016-06-27 15:08:45,Paying,2017-01-20 13:30:29,month,1
company803,33,AE - Qualified,Confirmed,2017-10-23 07:11:04,2017-10-13 12:21:55,Customer,2017-11-02 8:40:46,Paying,2017-11-06 23:01:28,month,4
company803,33,Confirmed,Paying,2017-11-06 23:01:28,2017-10-13 12:21:55,Customer,2017-11-02 8:40:46,Paying,2017-11-06 23:01:28,month,1
company805,65,AE - Qualified,Opp - Lost,2018-04-04 09:10:01,2017-12-20 10:31:44,Lost,2018-04-04 9:12:23,Opp - Lost,2018-04-04 09:10:01,month,2
company806,48,AE - Qualified,Opp - Lost,2017-06-14 12:03:40,2017-06-07 12:58:51,Lost,2017-06-14 11:52:10,Opp - Lost,2017-06-14 12:03:40,month,3
company807,77,AE - Qualified,Confirmed,2017-09-27 10:41:12,2017-07-19 09:32:12,Customer,2017-09-27 10:41:22,Paying,2017-10-09 10:52:51,year,1
company807,77,Confirmed,Paying,2017-10-09 10:52:51,2017-07-19 09:32:12,Customer,2017-09-27 10:41:22,Paying,2017-10-09 10:52:51,year,1
company809,138,SD - Interested,Opp - Lost,2019-03-01 13:06:30,2019-02-06 10:13:08,Contacted,2019-04-26 11:43:54,Opp - Lost,2019-03-01 13:06:30,year,1
company810,107,AE - Qualified,Opp - Lost,2017-04-20 13:26:20,2017-01-25 14:15:47,Customer,2017-11-21 9:02:07,Paying,2017-12-01 09:42:17,year,1
company810,107,Opp - Lost,AE - Qualified,2017-10-19 14:23:19,2017-01-25 14:15:47,Customer,2017-11-21 9:02:07,Paying,2017-12-01 09:42:17,year,1
company810,107,AE - Qualified,Confirmed,2017-11-21 09:01:57,2017-01-25 14:15:47,Customer,2017-11-21 9:02:07,Paying,2017-12-01 09:42:17,year,1
company810,107,Confirmed,Paying,2017-12-01 09:42:17,2017-01-25 14:15:47,Customer,2017-11-21 9:02:07,Paying,2017-12-01 09:42:17,year,1
company814,228,AE - Qualified,Opp - Lost,2017-01-23 16:15:13,2016-12-12 16:43:46,Lost,2017-02-20 8:14:45,Opp - Lost,2017-01-23 16:15:13,year,1
company815,131,SD - Interested,SD - Engaged,2018-12-04 14:01:38,2018-11-07 10:19:24,Not Interested,2019-01-02 15:21:50,Opp - Lost,2019-01-02 15:22:14,year,1
company815,131,SD - Engaged,Opp - Lost,2019-01-02 15:22:14,2018-11-07 10:19:24,Not Interested,2019-01-02 15:21:50,Opp - Lost,2019-01-02 15:22:14,year,1
company817,109,AE - Qualified,Opp - Lost,2018-07-26 10:16:01,2018-05-04 09:32:37,Lost,2018-08-02 13:16:02,Opp - Lost,2018-07-26 10:16:01,year,1
company818,90,AE - Qualified,Opp - Lost,2018-06-15 08:30:10,2018-05-07 13:44:58,Lost,2018-06-15 8:30:16,Opp - Lost,2018-06-15 08:30:10,year,1
company819,100,AE - Qualified,Confirmed,2018-04-23 12:21:03,2018-04-17 07:12:32,Customer,2018-04-25 8:07:16,Paying,2018-05-02 18:35:52,year,1
company819,100,Confirmed,Paying,2018-05-02 18:35:52,2018-04-17 07:12:32,Customer,2018-04-25 8:07:16,Paying,2018-05-02 18:35:52,year,1
company821,36,MR - Qualification,AE - Qualified,2019-04-11 07:39:11,2019-04-08 07:37:57,Customer,2019-04-18 11:12:03,Confirmed,2019-04-18 11:12:00,month,2
company821,36,AE - Qualified,Confirmed,2019-04-18 11:12:00,2019-04-08 07:37:57,Customer,2019-04-18 11:12:03,Confirmed,2019-04-18 11:12:00,month,9
company823,30,AE - Qualified,Confirmed,2018-05-18 14:51:13,2018-05-18 14:34:54,Customer,2018-05-18 14:51:16,Paying,2018-07-04 15:31:43,month,10
company823,30,Confirmed,Paying,2018-07-04 15:31:43,2018-05-18 14:34:54,Customer,2018-05-18 14:51:16,Paying,2018-07-04 15:31:43,month,2
company825,215,AE - Qualified,Opp - Lost,2018-06-07 12:28:52,2018-05-03 16:01:12,Lost,2018-06-07 12:28:56,Opp - Lost,2018-06-07 12:28:52,year,1
company826,229,MR - Qualification,AE - Qualified,2018-12-05 10:41:38,2018-11-30 10:16:08,Customer,2019-02-27 14:32:02,Confirmed,2019-02-27 14:31:58,year,1
company826,229,AE - Qualified,AE - Solution Design,2019-01-23 14:18:13,2018-11-30 10:16:08,Customer,2019-02-27 14:32:02,Confirmed,2019-02-27 14:31:58,year,1
company826,229,AE - Solution Design,AE - Negotiation,2019-02-07 15:41:27,2018-11-30 10:16:08,Customer,2019-02-27 14:32:02,Confirmed,2019-02-27 14:31:58,year,1
company826,229,AE - Negotiation,AE - Solution Design,2019-02-25 17:23:51,2018-11-30 10:16:08,Customer,2019-02-27 14:32:02,Confirmed,2019-02-27 14:31:58,year,1
company826,229,AE - Solution Design,AE - Negotiation,2019-02-27 08:54:31,2018-11-30 10:16:08,Customer,2019-02-27 14:32:02,Confirmed,2019-02-27 14:31:58,year,1
company826,229,AE - Negotiation,Confirmed,2019-02-27 14:31:58,2018-11-30 10:16:08,Customer,2019-02-27 14:32:02,Confirmed,2019-02-27 14:31:58,year,1
company832,155,AE - Qualified,Confirmed,2017-11-30 16:50:19,2017-08-28 12:22:46,Customer,2017-12-05 11:21:51,Paying,2018-02-19 17:22:31,year,1
company832,155,Confirmed,Paying,2018-02-19 17:22:31,2017-08-28 12:22:46,Customer,2017-12-05 11:21:51,Paying,2018-02-19 17:22:31,year,1
company834,154,AE - Qualified,Confirmed,2017-04-01 07:14:19,2017-02-22 08:46:34,Customer,2017-04-01 7:14:23,Paying,2017-04-19 10:23:25,year,1
company834,154,Confirmed,Paying,2017-04-19 10:23:25,2017-02-22 08:46:34,Customer,2017-04-01 7:14:23,Paying,2017-04-19 10:23:25,year,1
company836,287,AE - Qualified,Opp - Lost,2018-04-20 07:38:12,2017-01-26 17:03:38,Cold,2018-07-30 13:24:03,Opp - Lost,2018-04-20 07:38:12,year,1
company837,65,AE - Qualified,Confirmed,2018-07-20 12:16:13,2018-07-18 09:39:27,Customer,2018-07-20 12:16:25,Paying,2018-08-20 12:32:02,month,7
company837,65,Confirmed,Paying,2018-08-20 12:32:02,2018-07-18 09:39:27,Customer,2018-07-20 12:16:25,Paying,2018-08-20 12:32:02,month,2
company839,77,SD - Interested,Opp - Lost,2018-09-07 15:34:26,2018-08-23 07:17:41,Not Interested,2018-09-07 15:34:18,Opp - Lost,2018-09-07 15:34:26,year,1
company840,52,AE - Qualified,Confirmed,2018-05-17 16:36:30,2018-05-14 08:02:03,Customer,2018-05-17 16:36:35,Paying,2018-05-22 18:41:19,month,7
company840,52,Confirmed,Paying,2018-05-22 18:41:19,2018-05-14 08:02:03,Customer,2018-05-17 16:36:35,Paying,2018-05-22 18:41:19,month,2
company842,29,Confirmed,Paying,2017-10-23 09:02:17,2017-10-23 08:01:19,Customer,2017-10-23 7:44:15,Paying,2017-10-23 09:02:17,month,4
company843,1045,SD - Interested,Opp - Lost,2019-04-08 09:34:21,2019-03-28 08:38:46,Not Interested,2019-05-10 13:24:00,Opp - Lost,2019-04-08 09:34:21,year,1
company844,167,SD - Interested,Opp - Lost,2018-11-29 09:13:44,2018-07-30 15:42:32,Not Interested,2019-04-08 13:09:56,Opp - Lost,2018-11-29 09:13:44,year,1
company845,172,AE - Qualified,Confirmed,2017-07-21 10:27:29,2017-07-14 14:47:16,Customer,2017-07-21 13:27:55,Paying,2017-07-26 08:35:30,year,1
company845,172,Confirmed,Paying,2017-07-26 08:35:30,2017-07-14 14:47:16,Customer,2017-07-21 13:27:55,Paying,2017-07-26 08:35:30,year,1
company847,88,MR - Qualification,AE - Qualified,2019-04-18 11:32:01,2019-04-17 14:35:36,Qualified,2019-04-18 11:30:24,AE - Qualified,2019-04-18 11:32:01,year,1
company848,36,MR - Qualification,AE - Qualified,2019-04-03 09:14:16,2019-04-03 08:24:55,Lost,2019-05-09 15:01:37,Opp - Lost,2019-05-09 15:01:33,month,5
company848,36,AE - Qualified,Opp - Lost,2019-05-09 15:01:33,2019-04-03 08:24:55,Lost,2019-05-09 15:01:37,Opp - Lost,2019-05-09 15:01:33,month,10
company850,38,AE - Qualified,Confirmed,2017-02-03 09:58:04,2017-01-27 09:33:37,Customer,2017-02-03 9:58:13,Paying,2017-02-14 11:08:21,month,5
company850,38,Confirmed,Paying,2017-02-14 11:08:21,2017-01-27 09:33:37,Customer,2017-02-03 9:58:13,Paying,2017-02-14 11:08:21,month,1
company852,312,MR - Qualification,AE - Qualified,2019-02-15 09:52:47,2019-01-28 10:51:35,Qualified,2019-02-15 9:52:51,AE - Qualified,2019-02-15 09:52:47,year,1
company853,27,AE - Qualified,Opp - Lost,2017-09-07 09:19:14,2017-05-03 07:35:35,Customer,2018-10-11 9:01:07,Paying,2018-12-03 17:43:12,month,11
company853,27,Opp - Lost,MR - Qualification,2018-10-08 14:14:39,2017-05-03 07:35:35,Customer,2018-10-11 9:01:07,Paying,2018-12-03 17:43:12,month,9
company853,27,MR - Qualification,AE - Qualified,2018-10-08 16:02:46,2017-05-03 07:35:35,Customer,2018-10-11 9:01:07,Paying,2018-12-03 17:43:12,month,10
company853,27,AE - Qualified,AE - Negotiation,2018-10-11 08:39:28,2017-05-03 07:35:35,Customer,2018-10-11 9:01:07,Paying,2018-12-03 17:43:12,month,5
company853,27,AE - Negotiation,Confirmed,2018-10-11 09:00:10,2017-05-03 07:35:35,Customer,2018-10-11 9:01:07,Paying,2018-12-03 17:43:12,month,10
company853,27,Confirmed,Paying,2018-12-03 17:43:12,2017-05-03 07:35:35,Customer,2018-10-11 9:01:07,Paying,2018-12-03 17:43:12,month,1
company859,154,AE - Qualified,Opp - Lost,2017-10-25 09:47:13,2017-08-04 13:25:39,Lost,2017-10-25 9:47:00,Opp - Lost,2017-10-25 09:47:13,year,1
company860,61,SD - Interested,SD - Engaged,2019-04-10 09:10:21,2019-04-10 08:50:47,Pre-qualified Outbound,2019-04-10 8:56:39,SD - Engaged,2019-04-10 09:10:21,month,3
company861,71,SD - Interested,AE - Qualified,2018-08-16 15:39:18,2018-07-30 12:24:07,Lost,2018-11-22 17:32:36,Opp - Lost,2018-11-22 17:32:33,month,5
company861,71,AE - Qualified,AE - Solution Design,2018-11-13 15:29:28,2018-07-30 12:24:07,Lost,2018-11-22 17:32:36,Opp - Lost,2018-11-22 17:32:33,month,11
company861,71,AE - Solution Design,Opp - Lost,2018-11-22 17:32:33,2018-07-30 12:24:07,Lost,2018-11-22 17:32:36,Opp - Lost,2018-11-22 17:32:33,month,7
company864,347,MR - Qualification,AE - Qualified,2019-05-15 08:06:33,2019-05-09 07:43:18,Qualified,2019-05-15 8:06:08,AE - Qualified,2019-05-15 08:06:33,year,1
company865,38,MR - Qualification,AE - Qualified,2018-09-14 10:54:24,2018-09-07 10:06:01,Customer,2018-09-21 7:28:23,Paying,2018-09-26 11:11:39,month,7
company865,38,AE - Qualified,AE - Solution Design,2018-09-19 08:16:53,2018-09-07 10:06:01,Customer,2018-09-21 7:28:23,Paying,2018-09-26 11:11:39,month,6
company865,38,AE - Solution Design,Confirmed,2018-09-21 07:28:19,2018-09-07 10:06:01,Customer,2018-09-21 7:28:23,Paying,2018-09-26 11:11:39,month,6
company865,38,Confirmed,Paying,2018-09-26 11:11:39,2018-09-07 10:06:01,Customer,2018-09-21 7:28:23,Paying,2018-09-26 11:11:39,month,9
company869,23,MR - Qualification,AE - Qualified,2018-08-14 11:05:33,2018-07-30 12:28:22,Lost,2018-09-20 7:45:26,Opp - Lost,2018-09-20 07:45:25,month,4
company869,23,AE - Qualified,AE - Negotiation,2018-09-05 10:02:37,2018-07-30 12:28:22,Lost,2018-09-20 7:45:26,Opp - Lost,2018-09-20 07:45:25,month,5
company869,23,AE - Negotiation,Opp - Lost,2018-09-20 07:45:25,2018-07-30 12:28:22,Lost,2018-09-20 7:45:26,Opp - Lost,2018-09-20 07:45:25,month,2
company872,38,AE - Qualified,Opp - Lost,2018-09-05 09:05:58,2018-06-08 13:23:54,Lost,2018-09-05 9:06:01,Opp - Lost,2018-09-05 09:05:58,month,2
company873,147,MR - Qualification,AE - Qualified,2019-04-09 09:26:45,2019-04-02 14:58:20,Qualified,2019-04-09 9:26:42,AE - Qualified,2019-04-09 09:26:45,year,1
company874,48,AE - Qualified,Confirmed,2017-10-04 09:41:23,2017-09-06 16:17:05,Customer,2017-10-04 9:41:26,Paying,2017-12-11 13:02:25,month,8
company874,48,Confirmed,Paying,2017-12-11 13:02:25,2017-09-06 16:17:05,Customer,2017-10-04 9:41:26,Paying,2017-12-11 13:02:25,month,3
company876,100,AE - Qualified,Confirmed,2018-03-28 13:46:01,2018-03-15 15:43:06,Customer,2018-03-28 14:34:16,Paying,2018-04-03 14:29:57,year,1
company876,100,Confirmed,Paying,2018-04-03 14:29:57,2018-03-15 15:43:06,Customer,2018-03-28 14:34:16,Paying,2018-04-03 14:29:57,year,1
company878,40,MR - Qualification,Confirmed,2019-03-13 14:42:16,2019-03-11 16:19:51,Customer,2019-03-13 15:21:49,Confirmed,2019-03-13 14:42:16,month,10
company879,40,MR - Qualification,AE - Qualified,2018-08-03 13:03:32,2018-08-03 12:48:06,Customer,2019-01-07 11:07:26,Paying,2019-02-01 20:22:39,month,8
company879,40,AE - Qualified,Opp - Lost,2018-09-14 09:55:59,2018-08-03 12:48:06,Customer,2019-01-07 11:07:26,Paying,2019-02-01 20:22:39,month,4
company879,40,Opp - Lost,MR - Qualification,2019-01-04 13:26:48,2018-08-03 12:48:06,Customer,2019-01-07 11:07:26,Paying,2019-02-01 20:22:39,month,2
company879,40,MR - Qualification,AE - Qualified,2019-01-04 15:08:09,2018-08-03 12:48:06,Customer,2019-01-07 11:07:26,Paying,2019-02-01 20:22:39,month,9
company879,40,AE - Qualified,Confirmed,2019-01-07 11:07:34,2018-08-03 12:48:06,Customer,2019-01-07 11:07:26,Paying,2019-02-01 20:22:39,month,5
company879,40,Confirmed,Paying,2019-02-01 20:22:39,2018-08-03 12:48:06,Customer,2019-01-07 11:07:26,Paying,2019-02-01 20:22:39,month,7
company885,120,SD - Interested,AE - Qualified,2019-03-19 14:25:02,2019-03-06 13:17:51,Qualified,2019-03-19 14:25:07,AE - Qualified,2019-03-19 14:25:02,year,1
company886,33,AE - Qualified,Confirmed,2018-01-25 09:28:04,2018-01-24 17:34:02,Customer,2018-01-25 9:28:00,Paying,2018-02-02 15:37:06,month,11
company886,33,Confirmed,Paying,2018-02-02 15:37:06,2018-01-24 17:34:02,Customer,2018-01-25 9:28:00,Paying,2018-02-02 15:37:06,month,6
company888,29,SD - Interested,MR - Qualification,2018-10-01 11:38:40,2018-07-30 12:05:49,Disqualified,2018-12-04 14:06:31,Opp - Lost,2018-12-04 14:06:39,month,10
company888,29,MR - Qualification,SD - Interested,2018-10-30 12:32:29,2018-07-30 12:05:49,Disqualified,2018-12-04 14:06:31,Opp - Lost,2018-12-04 14:06:39,month,8
company888,29,SD - Interested,Opp - Lost,2018-12-04 14:06:39,2018-07-30 12:05:49,Disqualified,2018-12-04 14:06:31,Opp - Lost,2018-12-04 14:06:39,month,4
company891,354,MR - Qualification,AE - Qualified,2019-04-03 15:14:09,2019-03-07 17:33:15,Qualified,2019-04-03 15:11:37,AE - Qualified,2019-04-03 15:14:09,year,1
company892,92,AE - Qualified,Confirmed,2017-10-16 10:38:43,2017-10-13 12:56:07,Customer,2017-10-16 12:12:28,Paying,2017-11-06 22:58:41,year,1
company892,92,Confirmed,Paying,2017-11-06 22:58:41,2017-10-13 12:56:07,Customer,2017-10-16 12:12:28,Paying,2017-11-06 22:58:41,year,1
company894,341,MR - Qualification,AE - Qualified,2018-09-27 09:35:23,2018-09-20 09:42:24,Qualified,2018-09-27 9:12:28,AE - Solution Design,2018-10-24 14:08:26,year,1
company894,341,AE - Qualified,AE - Solution Design,2018-10-24 14:08:26,2018-09-20 09:42:24,Qualified,2018-09-27 9:12:28,AE - Solution Design,2018-10-24 14:08:26,year,1
company896,87,AE - Qualified,Opp - Lost,2018-08-07 08:48:01,2018-06-19 14:11:27,Customer,2018-10-23 9:20:29,Paying,2018-12-18 19:40:13,year,1
company896,87,Opp - Lost,AE - Qualified,2018-10-22 07:03:01,2018-06-19 14:11:27,Customer,2018-10-23 9:20:29,Paying,2018-12-18 19:40:13,year,1
company896,87,AE - Qualified,AE - Solution Design,2018-10-22 08:49:35,2018-06-19 14:11:27,Customer,2018-10-23 9:20:29,Paying,2018-12-18 19:40:13,year,1
company896,87,AE - Solution Design,AE - Negotiation,2018-10-22 11:39:50,2018-06-19 14:11:27,Customer,2018-10-23 9:20:29,Paying,2018-12-18 19:40:13,year,1
company896,87,AE - Negotiation,Confirmed,2018-10-23 09:20:24,2018-06-19 14:11:27,Customer,2018-10-23 9:20:29,Paying,2018-12-18 19:40:13,year,1
company896,87,Confirmed,Paying,2018-12-18 19:40:13,2018-06-19 14:11:27,Customer,2018-10-23 9:20:29,Paying,2018-12-18 19:40:13,year,1
company902,38,AE - Qualified,Confirmed,2018-06-05 12:13:02,2018-05-28 09:52:01,Customer,2018-06-05 12:13:04,Paying,2018-06-29 16:14:59,month,6
company902,38,Confirmed,Paying,2018-06-29 16:14:59,2018-05-28 09:52:01,Customer,2018-06-05 12:13:04,Paying,2018-06-29 16:14:59,month,4
company904,48,AE - Qualified,Confirmed,2017-12-22 09:57:16,2017-12-12 09:20:53,Customer,2017-12-22 10:01:54,Paying,2018-03-14 16:22:36,month,11
company904,48,Confirmed,Paying,2018-03-14 16:22:36,2017-12-12 09:20:53,Customer,2017-12-22 10:01:54,Paying,2018-03-14 16:22:36,month,1
